,user_id,product_id,ratings,timestamp,location,category
4330,A18NGQW6SPMAE8,B009SYZ8OC,1.0,2013-01-02 23:30:06,Pune,dairy
4331,A3S5VDRPAFYFOU,B001URY7SS,3.0,2013-07-09 23:21:35,Roorkee,dairy
4332,A1X9N4725UF5F4,B003XU6H8I,5.0,2012-06-01 00:41:08,Bengaluru,grocery
4333,A3TL12JUEMUM9K,B003TME39A,4.0,2010-06-03 23:21:01,Chennai,beauty
4334,A3TDWKLXRV4XX,B007CVTQJG,2.0,2014-01-22 16:55:05,Hyderabad,sport
4335,A3C8NECMDO5T1H,B0033160U2,1.0,2014-01-06 16:41:56,Delhi,grocery
4336,AFQ44TIRPT1YE,B0000C3GWU,4.0,2006-03-29 23:55:44,Chennai,beauty
4337,A21LLK0X8K64LW,B0001PFO4Q,3.0,2008-06-12 22:02:31,Chennai,beauty
4338,A3P8YF9941XEZV,B004TJ6JH6,5.0,2012-11-21 02:48:52,Chennai,grocery
4339,A2RVLHN5VQYBUN,B003ZX3DGC,1.0,2012-11-15 05:59:29,Delhi,sport
4340,A0742243DWVPVEU68NDN,B008R9B5J6,2.0,2013-06-01 14:53:13,Gangtok,sport
4341,A2BDRZGE771NPI,B004E10KFG,3.0,2013-03-25 00:11:25,Kolkata,medical
4342,A2KSB0LF0RX2UC,B00BW6LTG0,5.0,2013-04-10 03:09:08,Pune,grocery
4343,A3UNTPG4G1YZIF,B007IXY472,5.0,2009-03-27 19:31:13,Roorkee,grocery
4344,A22KG0RH87R0SJ,B000T9U34A,1.0,2013-01-30 08:04:23,Hyderabad,stationary
4345,A3IR11XBJHN8FT,B002F4US6A,4.0,2013-08-17 03:02:43,Delhi,sport
4346,A2VKIIL8RBUNBY,B003WOLM62,3.0,2010-06-15 05:39:49,Gangtok,dairy
4347,A2AH799LIS32IP,B0019EHU8G,4.0,2014-01-16 19:08:13,Roorkee,beauty
4348,ACPJM8F5SAOHX,B000MANEDI,5.0,2010-12-25 22:04:35,Chennai,sport
4349,ALEM09ADJN1CB,B001EYBA9G,4.0,2011-08-27 02:11:50,Delhi,medical
4350,A2BR23XMAIDF26,B00AWX6EYQ,5.0,2013-03-01 14:51:49,Mumbai,medical
4351,ACGN1LCWANQ8H,B003GZBHBW,2.0,2014-02-17 09:20:55,Delhi,dairy
4352,A32BEXNK1LPEEW,B003LWN6UA,3.0,2013-02-03 10:12:52,Gangtok,sport
4353,A2O6QPDDPICFBU,B004SP08T6,2.0,2011-08-03 22:36:59,Chennai,beauty
4354,AFJWGGXE0KGUB,B001AW9EUE,1.0,2013-05-19 01:03:23,Patna,dairy
4355,A3M4NPZAS11R8L,B00DQEB1V4,1.0,2013-02-10 21:05:52,Mumbai,medical
4356,A20ZL4ZTLC5AMZ,B007PYY8K2,1.0,2014-04-01 19:24:47,Bengaluru,dairy
4357,A16TQMWXGWGZF3,B001HL0G6E,2.0,2013-10-14 13:15:18,Pune,sport
4358,A2EDM6PYQXWHJH,B0050EFAMO,1.0,2013-08-17 13:50:34,Roorkee,medical
4359,A2HZA54CL5JM8N,B0000BVDM7,2.0,2010-03-09 17:12:56,Bengaluru,beauty
4360,AX7317G153T8W,B00AA6CS86,3.0,2008-12-12 17:37:53,Kolkata,medical
4361,A32RF5YNCD19W6,B001EBE1LI,2.0,2012-12-11 00:02:54,Delhi,grocery
4362,A2J9Q4MVK9PQ8Z,B00A4GT4IO,3.0,2013-06-12 15:14:24,Mumbai,medical
4363,A3HBPO6J44DK2H,B009XW8WGU,2.0,2013-06-07 10:06:57,Hyderabad,beauty
4364,AFE9QN06ZL0IS,B007RNB2BO,5.0,2011-08-24 19:30:21,Delhi,stationary
4365,A1RU3BR6V9A74Q,B0054L8GVK,2.0,2010-09-29 16:28:46,Delhi,beauty
4366,A1BKFIVRH2CK5T,B0031KF7QS,1.0,2014-06-28 10:28:31,Hyderabad,dairy
4367,A3C8E0GWAO34E6,B00DR0C96S,5.0,2012-12-13 00:37:52,Patna,medical
4368,AMRVY4XJZGWPA,B007BZ4M60,2.0,2012-03-08 09:02:25,Kolkata,grocery
4369,AH9QWQR6J20VI,B009QNKXTU,5.0,2013-09-25 19:40:12,Roorkee,medical
4370,A13NB7KO0EQ24J,B008THTWIW,1.0,2011-04-06 00:28:35,Gangtok,medical
4371,AX0RTKO6MXPGS,B003DZJQQI,3.0,2011-01-09 17:23:00,Chennai,beauty
4372,A1307931AO2G29,B0006I09MK,4.0,2013-05-01 09:58:50,Gangtok,medical
4373,A22YR1QPMAOLMH,B007FETOK6,2.0,2013-03-30 19:26:07,Chennai,dairy
4374,A3JGC0FFL8BQXO,B0007SP9S8,1.0,2013-06-03 02:11:52,Mumbai,dairy
4375,AG0KY4LQ3PHYX,B00CXMFP30,4.0,2012-05-08 23:57:06,Delhi,dairy
4376,AEM0U5TL7G6O3,B0009VDE8U,5.0,2012-12-31 00:20:56,Delhi,medical
4377,A3S3Q37LLQ0364,B004G1CUG6,4.0,2014-03-18 04:18:43,Roorkee,grocery
4378,A35UY35RYVDQZ,B0066YA8RE,1.0,2012-12-24 15:03:16,Bengaluru,beauty
4379,A1I992QNFAL1K2,B0076YACD8,5.0,2014-06-20 06:56:51,Patna,beauty
4380,A11IKB0Q6PQS7M,B006LWC6Q2,3.0,2013-11-01 00:12:58,Kolkata,grocery
4381,AYD0K4AELIU5R,B007BL1R9O,3.0,2014-02-14 12:52:56,Gangtok,grocery
4382,A383SF4I93O4M7,B003M5MWD8,3.0,2013-11-03 13:25:53,Gangtok,stationary
4383,A3PCHD3PI758UT,B0054U6CEE,3.0,2013-03-21 02:03:28,Gangtok,dairy
4384,A1BH5INRCH8NEN,B002I529AY,5.0,2006-06-01 17:18:11,Kolkata,sport
4385,A33SXRLM595V3,B00A9LHLQ6,1.0,2013-09-19 05:57:14,Mumbai,medical
4386,AXS9HSXOT6WOS,B00020S7XK,1.0,2008-09-09 00:28:26,Gangtok,dairy
4387,A3ARFUXVMCCTGU,B00008ZPED,5.0,2013-09-02 05:51:34,Mumbai,dairy
4388,APCAION2M4IEJ,B004VG6LDE,4.0,2004-12-23 16:03:53,Patna,grocery
4389,A1PIHF8PMA7AN8,B00028EKTM,5.0,2011-09-22 21:21:33,Gangtok,grocery
4390,A3RU1I9AAKLNET,B0084JFLSK,1.0,2013-04-13 00:20:47,Patna,sport
4391,AE1KXZ2QC75PK,B0001FTVEK,5.0,2011-06-21 23:03:59,Gangtok,grocery
4392,A2KZXYJRJGMJZS,B004I50ZDK,3.0,2013-10-22 05:57:40,Chennai,beauty
4393,A1FA5I9OQYZ5W1,B002SGATH8,3.0,2013-04-09 22:49:02,Patna,dairy
4394,A36ZM7PZNXO2ZU,B00B3507Q8,4.0,2009-04-04 12:16:13,Roorkee,medical
4395,A2HCSTZFX2VADA,B005IGP736,1.0,2012-01-31 06:41:38,Bengaluru,sport
4396,A1V5TRJXTI6F01,B004889NK8,1.0,2012-06-03 16:40:50,Pune,sport
4397,AGW0VWYAFM2WI,B00160MV8W,3.0,2013-09-11 15:34:16,Pune,stationary
4398,A3RMTWFEEH853W,B0015EDVVU,5.0,2012-09-11 13:02:17,Roorkee,beauty
4399,A3K8Z1ZV1TC0WV,B003ZG9T62,5.0,2014-07-08 03:57:53,Delhi,dairy
4400,AK81827UYTOSW,B000WKY2MK,5.0,2014-07-21 11:34:31,Mumbai,stationary
4401,A4DQ8174TBW1V,B006HXUXRY,2.0,2013-01-09 16:35:25,Kolkata,sport
4402,A10B08MYVGG4FM,B001HX4BKE,1.0,2012-07-23 22:26:49,Hyderabad,medical
4403,A31PWR4V7FRWGH,B008P72KY4,3.0,2014-06-18 07:05:47,Gangtok,dairy
4404,A18TO91NYH8JOU,B00G9VD1BY,1.0,2012-12-26 19:42:14,Roorkee,stationary
4405,A1URSIZAYXTWLF,B00009R89T,5.0,2013-02-04 19:10:51,Patna,dairy
4406,A2T0GTZFBK38NG,B00139VKU6,5.0,2011-06-07 16:09:42,Gangtok,grocery
4407,A2QZ7E89VMU5SM,B007SDKT2Q,5.0,2014-05-25 18:48:57,Hyderabad,sport
4408,A2PVXNBCYY568R,B000HZGQ9C,5.0,2011-07-08 17:45:30,Kolkata,dairy
4409,A37S9FQFHFDT47,B00BIK06FU,1.0,2011-10-05 04:43:43,Pune,stationary
4410,A1NEJH8EMDMCEX,B005XXHN68,2.0,2013-03-22 14:19:32,Mumbai,beauty
4411,A41S2H9NS4EB4,8918010656,5.0,2013-07-05 01:57:41,Gangtok,stationary
4412,AFUPMZPTSDKN6,B000RHG09G,2.0,2005-05-15 12:42:33,Bengaluru,grocery
4413,A2J557IQKW3GCP,B006R9JG3K,2.0,2011-06-08 08:07:42,Patna,grocery
4414,A2EVPSE98E0XF7,B004GXKI04,4.0,2012-12-09 22:08:53,Gangtok,stationary
4415,AOV3ZEL4FW52L,B0031RGETU,2.0,2013-01-18 23:03:26,Hyderabad,sport
4416,AMML0M9OJHQMY,B003XU76O2,2.0,2011-07-22 09:02:35,Delhi,stationary
4417,A10XVXPDO1KSSQ,B0013M1IHI,1.0,2010-07-31 18:36:45,Bengaluru,stationary
4418,A2THRBI6SX8ZQ9,B0001YFX0C,4.0,2011-05-15 02:38:54,Bengaluru,sport
4419,A1LL7MGKBJM7GF,B001QK9I0Q,3.0,2010-08-02 07:59:24,Hyderabad,dairy
4420,AEMMEDYVP6WP0,B000OTF6G0,5.0,2013-05-22 19:50:42,Patna,dairy
4421,A3MVAS3B5GZVKQ,B0002OQXZU,5.0,2012-03-08 01:13:34,Roorkee,medical
4422,A675KDVLCPUZV,B0080XEYLK,2.0,2006-01-31 10:17:01,Patna,dairy
4423,AAT28WQDO8F3P,B002MAPRYU,3.0,2013-03-30 22:52:48,Hyderabad,dairy
4424,A1S7BFT0HDF3HA,B009O7HB2U,3.0,2013-07-18 07:26:28,Roorkee,sport
4425,A29G2OVASNIBY5,B0009K9FZW,4.0,2010-08-05 13:09:58,Roorkee,dairy
4426,A1M0ELUQ8KUI9Z,B000069K98,2.0,2011-04-18 08:08:12,Hyderabad,medical
4427,A323JMF5RDJ01U,B000MY38JE,4.0,2014-04-09 09:17:13,Patna,dairy
4428,A2PPBDS258S731,B000VX6XL6,2.0,2013-03-08 07:29:52,Roorkee,beauty
4429,A3EGU0N61XGA5L,B001RI5F68,2.0,2013-09-24 15:41:51,Pune,medical
4430,A3JAZHZXUI68A1,B009SYZ8OC,3.0,2012-02-01 20:36:34,Mumbai,grocery
4431,AL2MZV0W6BTDA,B001URY7SS,3.0,2012-11-22 20:15:03,Gangtok,stationary
4432,A1145NZLYLOZJ6,B003XU6H8I,4.0,2014-01-10 01:27:00,Pune,grocery
4433,A24VYQV2AHXSVS,B003TME39A,4.0,2011-02-15 11:19:08,Bengaluru,medical
4434,A384SPL6DXIK22,B007CVTQJG,2.0,2013-09-16 06:59:34,Gangtok,grocery
4435,A28CMFEVJO0QUD,B0033160U2,4.0,2012-04-16 21:47:12,Gangtok,beauty
4436,AQ61FRNIKYWL2,B0000C3GWU,1.0,2013-01-21 11:10:32,Bengaluru,beauty
4437,A33X5SQV5A3H9K,B0001PFO4Q,1.0,2013-06-04 06:34:33,Chennai,grocery
4438,AJKKP6CCW27JK,B004TJ6JH6,1.0,2010-12-27 19:39:50,Gangtok,grocery
4439,A1N0A11CFXNFEI,B003ZX3DGC,3.0,2013-03-28 12:27:14,Patna,grocery
4440,A24TNUUUPGSBUP,B008R9B5J6,5.0,2014-06-20 22:05:27,Bengaluru,sport
4441,A1EJIYPZBWUFM2,B004E10KFG,5.0,2014-03-26 01:56:22,Pune,medical
4442,ACH4FW252WVWW,B00BW6LTG0,1.0,2013-07-27 18:59:27,Patna,sport
4443,A9OWT588BG4S4,B007IXY472,3.0,2014-03-17 11:15:27,Chennai,grocery
4444,A1EET1L5O6ZZUR,B000T9U34A,5.0,2010-10-03 15:24:13,Pune,medical
4445,A24ZPOXLZW6H7Z,B002F4US6A,1.0,2014-03-07 10:26:53,Hyderabad,grocery
4446,A2VL9B3M71ZUTX,B003WOLM62,1.0,2009-03-06 12:44:47,Pune,sport
4447,AYI2FZWJ4BW1S,B0019EHU8G,3.0,2010-06-22 18:29:59,Patna,sport
4448,APHH628KW8JM7,B000MANEDI,4.0,2013-12-28 20:35:37,Hyderabad,stationary
4449,A2RZIFD3HAQ9KR,B001EYBA9G,3.0,2011-04-26 19:40:07,Roorkee,grocery
4450,A2VQITWKFASN34,B00AWX6EYQ,2.0,2012-10-21 16:08:03,Patna,stationary
4451,A1XYFPH5T8DWYP,B003GZBHBW,4.0,2014-05-28 13:30:49,Gangtok,grocery
4452,A2VWODGZFCG9DI,B003LWN6UA,5.0,2008-02-13 14:20:16,Bengaluru,sport
4453,A39XSYXPVTJBN4,B004SP08T6,1.0,2012-11-29 11:40:27,Roorkee,medical
4454,ATVDXWQ4DIG1J,B001AW9EUE,2.0,2013-08-03 21:50:32,Gangtok,medical
4455,A1YOP2N7FSH39B,B00DQEB1V4,3.0,2013-06-07 22:55:38,Hyderabad,dairy
4456,A3J8A5L5AF5TX9,B007PYY8K2,2.0,2010-11-23 08:42:18,Gangtok,grocery
4457,A1QG088A5ALNR6,B001HL0G6E,1.0,2013-08-19 13:51:41,Bengaluru,grocery
4458,A26PF7UI4JJVLC,B0050EFAMO,3.0,2013-11-09 21:52:57,Delhi,medical
4459,A1S0VTYYO74CUS,B0000BVDM7,4.0,2012-12-17 01:59:31,Bengaluru,medical
4460,A2BMMWFYDSRMH0,B00AA6CS86,2.0,2011-04-19 19:34:54,Chennai,beauty
4461,A2HVZQFUHF3SRO,B001EBE1LI,3.0,2013-08-29 23:48:59,Bengaluru,dairy
4462,A1SWPDGDKHFWJ8,B00A4GT4IO,5.0,2014-06-05 09:30:31,Gangtok,sport
4463,A1P12P4EU026XT,B009XW8WGU,2.0,2013-10-11 07:18:16,Delhi,dairy
4464,A20P8ZPFT5UVPF,B007RNB2BO,4.0,2014-03-28 11:22:56,Chennai,beauty
4465,A2UL7Z2RIA467T,B0054L8GVK,2.0,2011-02-12 23:30:13,Pune,beauty
4466,A3T0IB3SQ7TPQG,B0031KF7QS,1.0,2013-04-25 15:00:29,Bengaluru,medical
4467,ACCJ086HKX2DN,B00DR0C96S,2.0,2012-01-18 22:42:26,Chennai,sport
4468,A38RRGKD79WM3F,B007BZ4M60,4.0,2013-08-09 23:57:27,Hyderabad,medical
4469,A10RTTJBPXO8I7,B009QNKXTU,4.0,2009-09-04 03:45:10,Gangtok,sport
4470,A2OM6IQVL0E2GQ,B008THTWIW,4.0,2013-06-07 22:23:51,Delhi,grocery
4471,A3P150FNM1I0P2,B003DZJQQI,4.0,2013-12-09 13:17:50,Mumbai,grocery
4472,A1P0JSFW184ZXJ,B0006I09MK,1.0,2010-06-18 11:33:22,Hyderabad,stationary
4473,A2XWDWHCMFQ6FD,B007FETOK6,5.0,2013-04-20 02:12:49,Kolkata,stationary
4474,ACFFHGSCUY0L4,B0007SP9S8,1.0,2013-05-22 04:58:49,Hyderabad,dairy
4475,A3HK5S4NSZIMN6,B00CXMFP30,3.0,2012-12-06 06:14:18,Hyderabad,dairy
4476,A3ITWRTV9VNHF6,B0009VDE8U,5.0,2011-06-25 14:43:34,Roorkee,stationary
4477,A2EGAFL14C80W5,B004G1CUG6,3.0,2014-06-29 20:10:47,Bengaluru,sport
4478,A27JD4FO0S3OTJ,B0066YA8RE,2.0,2013-03-13 06:01:18,Patna,dairy
4479,A1GNNW15BJCFFE,B0076YACD8,3.0,2010-08-04 15:46:23,Mumbai,sport
4480,A3R1L6SU0HW1V6,B006LWC6Q2,1.0,2013-08-23 22:35:12,Roorkee,grocery
4481,AGHFOKG7WP5HI,B007BL1R9O,3.0,2003-03-06 08:43:48,Hyderabad,sport
4482,A17ODDU8UZA1G0,B003M5MWD8,1.0,2013-03-11 19:25:05,Kolkata,dairy
4483,A3PNLZZH3CVFYZ,B0054U6CEE,2.0,2012-10-14 09:06:29,Hyderabad,stationary
4484,A383OMYTEB5ADW,B002I529AY,3.0,2011-02-08 20:32:08,Kolkata,beauty
4485,A2PHUNHBBQBOGV,B00A9LHLQ6,3.0,2012-01-16 13:46:54,Mumbai,medical
4486,A38NU2KBY7L4J4,B00020S7XK,2.0,2013-05-09 01:12:58,Pune,dairy
4487,A2FL0W87XYJA82,B00008ZPED,2.0,2009-12-15 01:03:55,Chennai,stationary
4488,A3A9P7L8Q3IDX0,B004VG6LDE,4.0,2014-07-21 09:19:24,Kolkata,dairy
4489,AW6W4RA01S9EP,B00028EKTM,1.0,2008-11-09 22:16:36,Mumbai,medical
4490,AH7Z0NG0S1ONF,B0084JFLSK,5.0,2013-10-24 05:12:03,Mumbai,grocery
4491,A1MOLN6MKTYF5E,B0001FTVEK,4.0,2013-08-09 16:22:21,Delhi,stationary
4492,ARYAKKU5W6UDT,B004I50ZDK,2.0,2011-12-09 01:06:31,Gangtok,stationary
4493,A25GR4W7PC5OZH,B002SGATH8,3.0,2014-02-11 06:26:15,Gangtok,medical
4494,A1YWCDXH7PCM4,B00B3507Q8,2.0,2009-03-25 03:03:31,Pune,medical
4495,ACJOKQR0K3FVU,B005IGP736,3.0,2014-05-29 13:22:28,Delhi,sport
4496,A2VAT4VFCPCO4A,B004889NK8,3.0,2012-12-26 09:15:26,Mumbai,medical
4497,A22BH8R5IRFR4D,B00160MV8W,2.0,2012-11-13 03:34:10,Pune,grocery
4498,AUNTJWCBWFY2G,B0015EDVVU,1.0,2010-09-05 14:07:14,Bengaluru,grocery
4499,A10N83ZD0HH4BC,B003ZG9T62,3.0,2007-12-12 20:03:33,Patna,sport
4500,A27UTYNVU0AOWN,B000WKY2MK,2.0,2013-10-16 23:51:07,Chennai,medical
4501,A25ZZ0YF27J7CT,B006HXUXRY,1.0,2010-04-25 03:03:47,Pune,sport
4502,A1VYV98T7K6EYB,B001HX4BKE,5.0,2014-07-20 03:55:27,Hyderabad,grocery
4503,A3V0L0WUUMO09O,B008P72KY4,1.0,2014-05-12 20:36:35,Delhi,sport
4504,AG8XZ5QI5AL35,B00G9VD1BY,4.0,2013-03-09 04:08:09,Roorkee,grocery
4505,A2G6554QW0KFKD,B00009R89T,2.0,2010-06-27 13:03:07,Bengaluru,stationary
4506,A2XNGR13RSYUVP,B00139VKU6,1.0,2014-03-12 23:41:09,Pune,dairy
4507,A26UWNXFBES53K,B007SDKT2Q,2.0,2013-06-24 17:41:12,Hyderabad,dairy
4508,A8BALVYYS1PN2,B000HZGQ9C,2.0,2012-12-22 00:16:37,Chennai,medical
4509,A22FVXRO360B2W,B00BIK06FU,2.0,2013-01-03 01:52:10,Hyderabad,sport
4510,A1E958295SOGFO,B005XXHN68,3.0,2013-01-26 16:14:08,Pune,sport
4511,A3EWU3QV3SGTLV,8918010656,5.0,2014-05-11 22:39:14,Kolkata,medical
4512,A13V0KRH5XXH06,B000RHG09G,3.0,2012-07-06 04:13:16,Mumbai,grocery
4513,A2ZWR2ZQTMHT9P,B006R9JG3K,1.0,2012-11-26 20:15:14,Delhi,medical
4514,A3PPNA5VOBNNYT,B004GXKI04,4.0,2012-08-27 21:03:22,Chennai,stationary
4515,A3I1NM0CARIFV9,B0031RGETU,5.0,2013-12-10 18:51:22,Kolkata,stationary
4516,A1VTTQRQLPJYUV,B003XU76O2,2.0,2013-12-25 01:14:50,Gangtok,dairy
4517,A20V4ZS610B0C3,B0013M1IHI,1.0,2012-11-16 18:11:38,Kolkata,beauty
4518,A3PPVZXDP44Q41,B0001YFX0C,4.0,2013-10-14 04:34:47,Kolkata,medical
4519,AK0JQDIJB2M69,B001QK9I0Q,2.0,2014-04-06 12:54:16,Kolkata,stationary
4520,ATSGBJ8NEJH5G,B000OTF6G0,2.0,2013-09-23 12:32:31,Hyderabad,stationary
4521,A34GQXZRT8K3IR,B0002OQXZU,5.0,2011-06-26 14:40:18,Bengaluru,medical
4522,A1U1PIZRUGZ3VU,B0080XEYLK,1.0,2013-06-10 16:19:28,Pune,sport
4523,A2C106GQUXMR9W,B002MAPRYU,1.0,2007-04-17 07:28:50,Roorkee,beauty
4524,A3IIYPYNRXN0CH,B009O7HB2U,4.0,2011-08-23 06:14:41,Mumbai,stationary
4525,A2GE7TDQCQKZC7,B0009K9FZW,5.0,2011-05-11 04:38:27,Pune,stationary
4526,AAUCN0BF96QG2,B000069K98,5.0,2014-02-11 21:27:41,Delhi,grocery
4527,AEB7XPHWCKNV3,B000MY38JE,1.0,2011-04-28 06:06:42,Mumbai,stationary
4528,A24LTBB9QPX6KH,B000VX6XL6,5.0,2013-12-15 13:00:03,Kolkata,sport
4529,A17ECQ1CXCSU4R,B001RI5F68,3.0,2014-05-11 15:55:37,Chennai,dairy
4530,A29G85JSPPRVZD,B009SYZ8OC,2.0,2011-01-29 07:18:34,Patna,dairy
4531,A2P4A6BUULKMCF,B001URY7SS,2.0,2011-07-05 06:20:59,Kolkata,stationary
4532,ADTPR7EYWH3LQ,B003XU6H8I,2.0,2014-03-04 05:24:54,Patna,sport
4533,A3KQMMZMGTLUPQ,B003TME39A,3.0,2014-04-15 06:43:49,Hyderabad,dairy
4534,A1JF65FD7RQW8V,B007CVTQJG,4.0,2014-04-11 06:28:57,Kolkata,beauty
4535,A78ZYTN9KQNEX,B0033160U2,1.0,2012-12-05 23:05:17,Roorkee,medical
4536,A3R98RYUWFUXY9,B0000C3GWU,1.0,2013-03-18 08:22:35,Pune,grocery
4537,A2FH76AGO82B09,B0001PFO4Q,4.0,2014-03-31 07:06:20,Mumbai,sport
4538,A3TD82BEGV2W1I,B004TJ6JH6,3.0,2014-05-20 23:11:24,Bengaluru,sport
4539,A1JW9VLVTYC1TH,B003ZX3DGC,2.0,2013-08-17 04:23:25,Roorkee,medical
4540,A70TD12EYJU1J,B008R9B5J6,3.0,2013-06-06 08:41:10,Mumbai,dairy
4541,A1M0KD3A6EQV6B,B004E10KFG,3.0,2011-12-30 18:22:12,Chennai,beauty
4542,A36G1LM7564OKC,B00BW6LTG0,4.0,2014-01-13 19:36:17,Chennai,medical
4543,A2BDF2BKS3F5IT,B007IXY472,3.0,2010-03-24 03:40:35,Mumbai,stationary
4544,A3CP0CNU346HII,B000T9U34A,4.0,2012-08-30 18:10:10,Gangtok,beauty
4545,A3O8OBU979ON9X,B002F4US6A,1.0,2014-01-04 15:03:46,Chennai,grocery
4546,ABDWUND3TVZZQ,B003WOLM62,5.0,2014-07-17 03:24:52,Hyderabad,dairy
4547,A34OBPIDQJ5KGW,B0019EHU8G,3.0,2013-08-29 20:33:50,Gangtok,medical
4548,A2QLJWGF3PRXV2,B000MANEDI,3.0,2013-04-10 07:34:51,Kolkata,medical
4549,AX6P5SYEW6ZQ4,B001EYBA9G,3.0,2012-08-06 07:50:15,Roorkee,sport
4550,A24CZENNWUKEMV,B00AWX6EYQ,2.0,2014-02-18 21:26:45,Pune,sport
4551,AIA6XQU65ITU,B003GZBHBW,4.0,2012-08-08 19:49:18,Patna,stationary
4552,A2RKADN612ALRI,B003LWN6UA,1.0,2011-10-29 22:44:07,Pune,dairy
4553,A2PX65RMLPKDUE,B004SP08T6,1.0,2013-11-20 03:08:20,Delhi,stationary
4554,A1CU5CONQX6545,B001AW9EUE,2.0,2010-12-31 17:43:16,Bengaluru,stationary
4555,A39OUD6G1X5M7S,B00DQEB1V4,2.0,2014-01-11 09:07:51,Hyderabad,grocery
4556,A3NF6ATJQPFAUS,B007PYY8K2,2.0,2014-01-09 13:08:57,Kolkata,medical
4557,A32WVWKZ6QXR59,B001HL0G6E,4.0,2014-04-15 18:58:27,Roorkee,grocery
4558,A8VRWQW8N3735,B0050EFAMO,4.0,2013-03-21 04:10:47,Pune,grocery
4559,A2DIPZ4ZZF245K,B0000BVDM7,3.0,2013-09-01 12:15:30,Kolkata,sport
4560,AJBDSI9JA2KK7,B00AA6CS86,3.0,2013-07-14 05:38:53,Mumbai,sport
4561,A337D5KYK6CL0H,B001EBE1LI,1.0,2008-08-27 14:54:51,Patna,sport
4562,AWVEA3GKC1JO7,B00A4GT4IO,2.0,2013-12-06 23:32:38,Kolkata,medical
4563,AC60HVSSKPWEB,B009XW8WGU,1.0,2013-01-15 14:27:53,Gangtok,beauty
4564,A13XLQ4FLEE8UQ,B007RNB2BO,3.0,2011-04-14 04:12:18,Mumbai,medical
4565,A2RPR91LJDH822,B0054L8GVK,5.0,2010-05-26 20:58:12,Mumbai,dairy
4566,A2V43O2KH0PQT,B0031KF7QS,2.0,2012-10-28 16:11:55,Delhi,grocery
4567,A1T40ZUSCMGCEP,B00DR0C96S,5.0,2014-01-25 05:30:25,Patna,grocery
4568,A2W76VO4PX8EV8,B007BZ4M60,2.0,2013-07-14 16:35:15,Chennai,dairy
4569,A170PL99PNF9GR,B009QNKXTU,4.0,2014-01-04 22:53:44,Roorkee,grocery
4570,A27HJSQR5SNA8K,B008THTWIW,5.0,2011-08-09 03:54:52,Patna,grocery
4571,A20WEDMD3KFC7P,B003DZJQQI,1.0,2014-03-19 05:44:29,Chennai,medical
4572,A3BMKLRDCTSODA,B0006I09MK,5.0,2012-02-16 19:15:47,Hyderabad,beauty
4573,A17SZBM7AQC3Y9,B007FETOK6,4.0,2011-03-09 16:12:00,Mumbai,grocery
4574,A2QEFHV1HH0N64,B0007SP9S8,4.0,2010-09-28 17:44:28,Mumbai,medical
4575,A12DKUIO6B0QGV,B00CXMFP30,4.0,2012-12-18 02:26:26,Pune,beauty
4576,A1N2SCAVYP07UN,B0009VDE8U,3.0,2013-11-16 16:40:31,Patna,dairy
4577,ATKLBB76G02D6,B004G1CUG6,3.0,2013-01-03 00:03:39,Pune,dairy
4578,AJH7NJ55YQ2E1,B0066YA8RE,5.0,2013-10-01 18:48:36,Patna,medical
4579,APHK3PGALNIDV,B0076YACD8,2.0,2011-01-31 08:19:10,Mumbai,sport
4580,A1W18337L4X2LD,B006LWC6Q2,1.0,2013-12-26 21:07:29,Patna,medical
4581,AXH49ZRRLGL2L,B007BL1R9O,1.0,2007-11-16 02:29:01,Patna,medical
4582,A2YSG47MVTUX1L,B003M5MWD8,1.0,2014-03-26 00:42:32,Mumbai,grocery
4583,A3MMN6UTFQI6QV,B0054U6CEE,1.0,2011-03-07 22:03:19,Bengaluru,stationary
4584,A3RFCPEOG4562C,B002I529AY,5.0,2013-12-19 15:11:19,Pune,beauty
4585,A2TV30CDYB1JS4,B00A9LHLQ6,2.0,2013-07-23 03:56:35,Kolkata,dairy
4586,A1NB945QH1SSJ9,B00020S7XK,4.0,2014-02-11 14:30:34,Roorkee,stationary
4587,A1TFLDFFOT8NE3,B00008ZPED,4.0,2013-12-10 11:50:55,Bengaluru,dairy
4588,A34MT962BD0PAS,B004VG6LDE,2.0,2012-03-02 21:32:36,Gangtok,medical
4589,A1F6F5EP7DYH4U,B00028EKTM,4.0,2013-04-13 07:52:13,Delhi,sport
4590,A9N07LQCCKLKT,B0084JFLSK,1.0,2011-09-13 18:31:39,Roorkee,beauty
4591,A2U16CWOXBD4LI,B0001FTVEK,2.0,2011-02-25 01:15:20,Bengaluru,stationary
4592,A1ABUIRGDZDJV5,B004I50ZDK,4.0,2013-01-28 07:22:57,Gangtok,stationary
4593,A3N4C8LI7V0JPL,B002SGATH8,4.0,2014-07-04 02:18:30,Patna,grocery
4594,A3QDA1L5EBVZVI,B00B3507Q8,1.0,2012-04-08 05:35:04,Gangtok,medical
4595,AEHO5T9MU0MJY,B005IGP736,5.0,2011-09-13 08:03:24,Delhi,grocery
4596,A10E6YARBM9Q4O,B004889NK8,3.0,2012-07-16 15:42:57,Gangtok,stationary
4597,AG5WA2WLTC1QP,B00160MV8W,2.0,2011-02-24 18:36:44,Bengaluru,sport
4598,A3QBSNROSR6ZTP,B0015EDVVU,4.0,2014-07-08 15:49:57,Patna,dairy
